"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1845462395621343675","Sun Oct 13 16:39:28 +0000 2024","1","@gaung_AJ @zenrs Maklum fan timnas sekarang udah kelewat fanatik buta","1845504638709272990","","gaung_AJ","in","Tambaksari, Indonesia","0","0","0","https://x.com/fredyjuniartz/status/1845504638709272990","1675522357","fredyjuniartz"
"1845504566781206746","Sun Oct 13 16:39:11 +0000 2024","196","Guru gembul panas ready nurul timnas #vcsbugil https://t.co/7Xz2Hi7HKD","1845504566781206746","https://pbs.twimg.com/ext_tw_video_thumb/1845504540675833857/pu/img/HnuQDj3SjZvC7bfj.jpg","","in","","0","13","83","https://x.com/Tzhunderous/status/1845504566781206746","1832375257929510912","Tzhunderous"
"1845474119590305811","Sun Oct 13 16:39:10 +0000 2024","0","@aingriwehuy wkwk tapi kalo ngomongin ganteng emang paling ganteng di timnas tuh shayne matanya dia tuh kek berbinar gitu loh ","1845504564063264798","","aingriwehuy","in","Indonesia","0","0","1","https://x.com/solremifai/status/1845504564063264798","1273082968064397312","solremifai"
"1845335559218266265","Sun Oct 13 16:39:01 +0000 2024","0","@ZoneVenomWar EFEK paling berasa itu di UMKM tiap timnas main ada nobar dimana-mana. Uang berputar dimasyarakat mulai dari kelas bawah. Kang somay kang bakso kang es teh kang air mineral laku keras. Belum lagi warkop2 belum lagi ojol yang dpat penumpang dari tempat nobar.","1845504526381711558","","ZoneVenomWar","in","Kota Medan, Sumatera Utara","0","0","0","https://x.com/roni_tampoe/status/1845504526381711558","1096392611827306496","roni_tampoe"
"1845322327195853199","Sun Oct 13 16:38:46 +0000 2024","0","@Jus10Hendricks @kontolisation @MuhadklyAcho @hasyimmah Waduh parah x logikamu yg katanya kelompok org cerdas ya. Gini biar kukasih paham ya. Oke twit si Acho itu bukan ttg timnas. Oke dia ga tau timnas main. Nah setelah twit tsb muncul fans² bola pd byk tersinggung krn merasa twit tsb sangat tdk etis sbg org Indonesia yg timnas","1845504462179475934","","Jus10Hendricks","in","Riau, Indonesia","0","1","0","https://x.com/pahala10sitorus/status/1845504462179475934","98857589","pahala10sitorus"
"1845444503186047472","Sun Oct 13 16:38:34 +0000 2024","0","@__anaksoleh @utdfocusid Nanti kena denda lg AFC itu sensi bgt mending gak usah fokus support timnas aja","1845504411046662410","","__anaksoleh","in","","0","0","0","https://x.com/lotuzoe13/status/1845504411046662410","1686088140396847110","lotuzoe13"
"1844903776832061891","Sun Oct 13 16:38:29 +0000 2024","0","@fazeprhe @CoachJustinL Cuman masalah sepakbola semua orang yang ga punya medsos semua umur semua gender pasti nitice terkait dengan yg terjadi di timnas","1845504390242922891","","taufiknurwahid_","in","Kota Bandung, Jawa Barat","0","0","0","https://x.com/taufiknurwahid_/status/1845504390242922891","1826123729816137729","taufiknurwahid_"
"1845132801084956837","Sun Oct 13 16:38:26 +0000 2024","0","@nocontextfooty jirr timnas era kegelapan","1845504378566017319","","nocontextfooty","in","","0","0","0","https://x.com/sietateatah/status/1845504378566017319","1501605485254168576","sietateatah"
"1845474119590305811","Sun Oct 13 16:38:13 +0000 2024","0","@aingriwehuy Timnas isinya visual semua woyyy","1845504326154019298","","aingriwehuy","in","","0","0","0","https://x.com/dstanggrek/status/1845504326154019298","1200395627563143168","dstanggrek"
"1845504293413232819","Sun Oct 13 16:38:06 +0000 2024","0","gilakk dri kamis malem smpk jumat pagi gua nangisin timnas di curangin trs jumat nangisin ilichill sm seunghan balik hri ini nangisin seunghan out. KEK BISA GAA STOP DLU JIR?? mata gua dh bengkak bgt buat melek berat bgt mana sesek bgt klo nangis","1845504293413232819","","","in","always nct♡","0","0","0","https://x.com/ilyubcod/status/1845504293413232819","1331438700828397570","ilyubcod"
